Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,1.0,female,79.37103942850896,,3.0,160.56910967121863,C
0,3.0,female,9.123792469068434,1.0,,194.9257285420128,S
0,2.0,female,5.184859577641966,1.0,,,S
1,2.0,female,68.59260753726822,,3.0,12.633375153758223,Q
0,2.0,female,74.25392474635191,4.0,3.0,,Q
1,,male,8.156243246142038,4.0,,153.04661596609003,S
1,3.0,female,9.960766712921478,3.0,5.0,112.71211521377975,S
0,1.0,female,3.6207584627061316,4.0,5.0,157.80056819637943,S
0,1.0,male,9.256097448775204,3.0,,141.01191700627209,Q
0,2.0,female,17.54416552722219,0.0,0.0,,S
1,3.0,male,77.63605289389008,3.0,5.0,177.7357367540916,Q
1,2.0,female,53.760957556934756,1.0,,158.72384214612958,S
0,1.0,male,62.505689015964826,2.0,2.0,97.66188620821802,S
0,,male,62.315012891630246,2.0,2.0,65.08464948275123,Q
1,3.0,female,43.27082623255796,5.0,4.0,103.87022355170478,
0,2.0,female,64.00162923932837,,,102.9039634273656,Q
1,3.0,male,48.0687950588076,3.0,0.0,124.00373203342085,C
1,,male,25.84914171066525,1.0,2.0,41.2890257176663,Q
0,2.0,male,45.327698592703655,5.0,2.0,132.8458766867728,C
0,1.0,,43.147178304626564,4.0,1.0,94.03718022013408,C
0,2.0,male,66.05279124698633,3.0,0.0,125.93994222846754,C
0,1.0,male,78.55645017315106,1.0,0.0,51.7229404693114,
1,1.0,male,33.47236266825351,4.0,5.0,89.70700430608422,Q
1,2.0,female,61.30786359686741,5.0,4.0,45.98923681824145,Q
1,1.0,male,8.88127731901255,4.0,5.0,175.6845055675763,C
0,,female,62.369678186414795,3.0,0.0,100.15240378309983,C
1,2.0,female,30.34193604746534,5.0,1.0,48.871376036893366,Q
0,2.0,male,4.1118228682852465,5.0,0.0,,Q
0,2.0,male,29.696448106412,,5.0,136.76903960744065,S
0,1.0,female,49.24077732280994,,3.0,46.855719228002364,S
0,3.0,male,10.42076324683586,5.0,3.0,197.96852750216178,
0,1.0,male,73.99872490199012,0.0,1.0,109.07157281595846,S
0,3.0,female,,4.0,4.0,61.350514268366254,S
1,2.0,,74.47053086682013,0.0,2.0,133.2470995895629,Q
0,3.0,female,56.86386391691923,4.0,0.0,,C
1,2.0,male,27.047261857722084,0.0,5.0,164.95348731240057,C
1,2.0,male,31.869277469018364,4.0,4.0,65.10602993133867,Q
0,3.0,female,59.52393981388679,4.0,5.0,197.7083078172023,Q
0,,male,48.516216969615385,5.0,4.0,123.00323316183226,Q
0,3.0,female,54.05979079494067,5.0,0.0,169.66017404381935,
1,2.0,,31.74400470456492,4.0,2.0,19.199016567792334,S
0,1.0,female,39.53726506280032,5.0,0.0,,S
1,1.0,male,79.19953123899357,4.0,2.0,148.8099818023992,Q
0,2.0,female,17.8999067694777,5.0,5.0,132.7365083814136,Q
0,2.0,male,34.010638735248385,2.0,1.0,42.877408679582764,C
1,3.0,male,24.054031818343418,0.0,2.0,74.45957144939342,
1,1.0,female,,4.0,4.0,56.37146446007048,S
0,,male,61.356997427591935,1.0,1.0,124.60718310355938,
1,2.0,male,24.103191418794275,5.0,5.0,72.19080474446112,
1,,female,7.42983501400565,5.0,3.0,65.26557719006821,C
1,3.0,male,1.9031814571041195,3.0,1.0,45.43870618508663,C
1,2.0,male,34.768592126156356,1.0,2.0,84.76028857835642,Q
1,1.0,,33.4166699525259,1.0,1.0,43.12300508832795,
0,3.0,female,,2.0,,192.7010695386383,S
0,1.0,,,0.0,1.0,35.12785324158416,C
1,1.0,female,21.25705119645823,2.0,5.0,183.0944194169614,Q
0,1.0,female,71.40712584148592,0.0,3.0,88.55225414053348,Q
0,3.0,female,39.794368022632696,,2.0,78.6838683545358,S
1,2.0,male,48.334875181635645,2.0,4.0,50.10736117644552,Q
0,1.0,male,8.557828123828802,3.0,1.0,128.97248520166625,Q
1,1.0,female,31.25039617905215,0.0,0.0,138.6779629271131,C
1,1.0,male,75.59367028342915,2.0,4.0,96.1763376392214,Q
0,2.0,male,47.570925349858605,3.0,,15.862844660217705,Q
1,2.0,male,28.215646556254473,1.0,4.0,,Q
1,,male,50.427707269895855,5.0,0.0,196.1641809108943,S
1,2.0,female,72.92247607667117,4.0,4.0,89.05346596630783,S
1,3.0,female,22.645257437334614,4.0,4.0,124.6638574448188,C
1,3.0,male,40.904220759183275,1.0,0.0,92.80823211753061,S
0,3.0,male,76.73656165902867,2.0,0.0,67.76653192279352,S
0,3.0,female,14.61929532057776,5.0,0.0,20.077164607272486,S
1,3.0,male,57.85345012214021,1.0,3.0,93.93320742747328,S
1,1.0,male,49.54399964803561,3.0,5.0,164.58498849009305,C
0,2.0,male,54.69433536011015,5.0,5.0,8.321134912160698,
1,1.0,female,28.746350822738005,,0.0,118.51099822014335,Q
0,3.0,female,25.796470505217428,2.0,5.0,176.75056120170433,
1,2.0,male,55.05256397648127,5.0,4.0,47.42213885279981,C
1,1.0,male,18.027919523259083,,0.0,40.734893614367124,S
1,,male,34.15272484386141,1.0,1.0,155.5939420118789,
1,3.0,male,15.865797038180522,4.0,0.0,54.74185406826219,C
1,1.0,male,1.6560824487430497,5.0,0.0,42.43693217432645,C
1,1.0,male,77.63453144300749,5.0,5.0,78.70790386100083,
1,1.0,female,35.104535313857106,0.0,2.0,81.5378923926925,S
0,1.0,female,77.5786195391662,0.0,4.0,175.44970728823037,
0,1.0,male,12.085558061658261,4.0,5.0,125.596477027067,C
0,3.0,female,47.4019755771414,0.0,4.0,84.16248398621993,
1,3.0,male,16.87694859050793,0.0,1.0,109.20565303572454,Q
1,1.0,male,63.4158560300987,5.0,3.0,191.02322049842846,Q
1,3.0,female,62.91253611211704,4.0,2.0,27.076861938929596,Q
1,3.0,female,9.895964774105632,4.0,1.0,45.50452673631483,S
1,2.0,male,73.05309177723474,5.0,1.0,192.6930977843783,
1,,male,16.375742129054743,1.0,4.0,191.6783454628048,S
1,3.0,female,49.42520998555947,1.0,2.0,39.54725714663066,S
0,3.0,female,78.86505598692862,5.0,,33.29621933943315,Q
1,1.0,male,70.70932624654274,0.0,3.0,87.11160119603086,C
0,2.0,male,76.56855035633235,2.0,4.0,14.695067035153976,C
0,1.0,male,28.065302926231436,1.0,0.0,132.70618879560232,S
1,2.0,female,9.340475735337606,1.0,4.0,20.111724224039726,S
1,1.0,male,15.879402989866557,5.0,0.0,16.31577728338474,S
0,1.0,female,,5.0,1.0,99.6114525607256,C
0,1.0,male,63.66514458359245,2.0,3.0,191.7683940414698,S
1,1.0,female,,2.0,5.0,,
1,2.0,female,53.11879104859981,4.0,0.0,74.51382593880746,C
0,2.0,female,26.562630719121437,,3.0,199.60155952294576,Q
1,3.0,,27.954963718980128,1.0,4.0,108.73394735194077,C
1,1.0,male,53.291500682476176,3.0,5.0,78.17207434359847,Q
1,2.0,female,37.8929541431244,,4.0,80.24285860161235,Q
0,2.0,female,65.15063014905353,0.0,1.0,43.01710172653454,S
0,2.0,female,13.317562263363337,1.0,4.0,104.8834962022701,
0,1.0,male,,3.0,0.0,90.57673049276113,Q
1,,male,6.074584596536249,1.0,,57.80508278774561,S
1,2.0,male,16.330256539402797,5.0,3.0,36.30531688734315,Q
0,1.0,male,52.83582744575006,1.0,1.0,65.69157939017296,S
0,2.0,male,,3.0,3.0,104.1932488991072,C
0,2.0,male,20.961690591408576,1.0,2.0,16.374988095536324,Q
1,3.0,female,26.84813686048412,2.0,0.0,34.98008557387141,Q
0,2.0,female,43.43253911465246,0.0,0.0,189.7931670589736,
0,2.0,female,17.714251712654885,4.0,3.0,110.8567934511111,C
1,,male,65.08134466541294,3.0,4.0,,S
1,1.0,female,62.1172949554551,5.0,5.0,140.15211296006672,
1,3.0,female,,4.0,4.0,17.051559665411773,S
0,1.0,male,37.64254881351394,0.0,2.0,149.08047427404273,Q
1,1.0,,62.21139356571509,2.0,3.0,151.24273073540525,C
1,3.0,male,27.64903295716977,2.0,2.0,131.96040027110428,C
0,2.0,female,51.0154389947008,2.0,3.0,147.77988620077318,S
1,3.0,male,4.966836595148246,2.0,2.0,22.15332729754626,C
0,,male,49.08641208181612,3.0,3.0,146.72220770927717,S
0,3.0,,13.059585420047954,3.0,0.0,,C
1,2.0,female,,1.0,2.0,71.20365191800954,S
1,3.0,,,,2.0,188.83532443262342,S
1,1.0,male,23.242755155527462,1.0,3.0,103.06071814353231,S
1,1.0,male,67.43022916020732,5.0,1.0,193.6481542561877,Q
1,3.0,female,4.961377822673006,0.0,1.0,,C
1,2.0,female,32.33209514741324,1.0,0.0,,Q
0,3.0,male,30.230279705427478,0.0,4.0,,Q
0,2.0,female,23.49922956571452,0.0,4.0,127.89100116786054,Q
1,2.0,female,73.0285922281167,,0.0,20.347865266860694,Q
0,3.0,female,60.32334308782106,2.0,4.0,39.19672149537357,C
1,2.0,male,6.049929971163163,4.0,5.0,55.471910463509694,C
0,1.0,male,,4.0,,151.00505107457423,Q
0,3.0,female,42.65663151717472,3.0,5.0,36.97261316952458,C
0,2.0,male,72.16856365772476,0.0,5.0,170.0932503921482,
1,1.0,female,25.72270377052032,,3.0,30.72126807200617,
0,3.0,female,,1.0,,11.872667568680486,C
1,1.0,,40.5596667045379,1.0,0.0,82.03385669908522,Q
0,,male,39.67531159198085,3.0,,195.99112018440255,C
0,1.0,male,,,5.0,26.51673441881156,Q
0,2.0,female,17.24472856705022,0.0,0.0,24.835096587727662,C
0,3.0,female,60.70108387689903,0.0,1.0,151.47746960514667,Q
0,3.0,male,36.65554658640381,1.0,4.0,65.87153032874524,C
1,2.0,male,76.72278572520585,1.0,3.0,144.8699153590148,C
1,3.0,male,21.603865748229328,1.0,1.0,,C
0,1.0,female,54.936763330536245,1.0,0.0,94.71403886864177,Q
0,,female,,4.0,2.0,56.731526161038985,S
0,2.0,female,53.41320751827131,0.0,3.0,93.04800190142194,Q
0,1.0,male,69.83055970177418,0.0,0.0,154.97393305413425,C
1,2.0,,66.37099582080349,1.0,0.0,153.59193839314403,Q
0,1.0,female,29.449299523631304,2.0,1.0,105.5755960963761,
1,1.0,male,48.40979125522023,,0.0,186.03250952560495,C
0,,male,13.344645845097093,5.0,,56.43789997741343,S
1,1.0,male,43.30654473295236,3.0,5.0,51.86071346825045,C
0,2.0,male,19.20333577333264,5.0,3.0,124.69224822920958,C
0,,,59.7552083812432,2.0,0.0,126.15292167227386,C
1,2.0,male,42.71661532947784,3.0,1.0,14.075307715169927,S
0,1.0,female,33.486961647901175,2.0,3.0,123.51665391544503,Q
0,2.0,,22.23497059719123,3.0,2.0,78.01505068305781,S
0,2.0,male,79.89718006546165,1.0,5.0,150.75129243750902,Q
1,1.0,female,6.665131149909682,1.0,4.0,162.5806045863282,C
0,3.0,,4.4412937652211815,2.0,1.0,112.66999481167213,Q
0,2.0,male,18.1633346390153,3.0,1.0,5.332481142941692,Q
1,1.0,female,77.71472423159776,4.0,4.0,129.0913329824952,Q
1,3.0,female,78.35981529727877,,4.0,151.0318495348572,Q
1,3.0,female,52.73929104699874,2.0,3.0,53.55173691514528,C
0,3.0,female,70.52842670930598,5.0,0.0,95.60597022245382,S
0,2.0,female,17.902976736422836,0.0,0.0,193.31669156529873,Q
0,2.0,female,77.79132543995327,2.0,2.0,,C
1,2.0,female,12.280003161025608,4.0,,48.51488395313945,C
0,3.0,female,8.988889866351004,1.0,0.0,46.11668414321198,C
0,2.0,male,9.864711600534559,3.0,2.0,113.96616269902928,C
1,1.0,male,46.27710593853261,0.0,2.0,190.20848475506125,
1,2.0,male,62.69697765672613,3.0,1.0,123.69457519406917,S
1,2.0,female,29.966707052096016,1.0,1.0,64.14800844634368,
1,3.0,female,78.253783035104,2.0,5.0,129.52110672315354,S
1,2.0,female,35.31919091134803,5.0,3.0,,S
0,1.0,male,12.885435511084086,4.0,4.0,121.40040146728258,S
1,3.0,male,37.8113731067048,0.0,4.0,36.08811034321889,C
0,1.0,male,,4.0,5.0,128.74052587227385,C
0,3.0,female,66.74583665984592,4.0,2.0,88.88206824032743,C
1,3.0,,37.24269490657084,4.0,5.0,8.625451431491507,S
1,2.0,male,47.89493925788423,4.0,4.0,110.25407499376155,C
1,1.0,female,22.120232260549415,1.0,,197.90701531759143,C
0,3.0,male,52.027405586035606,4.0,4.0,73.19922021457678,S
1,2.0,,78.89178357207716,5.0,3.0,193.28404757213835,C
1,3.0,male,4.875232234435715,4.0,1.0,23.760119624205938,
1,3.0,female,71.03592298570825,1.0,1.0,147.82777259412472,Q
1,3.0,female,,3.0,,27.29434895925289,
1,3.0,female,20.915794105421696,1.0,5.0,,Q
0,3.0,,76.43628709073138,5.0,4.0,,S
0,3.0,female,39.184989941653015,5.0,0.0,120.59204032546603,C
0,2.0,male,27.203529882197465,,3.0,156.16620686066338,Q
1,3.0,female,15.33831263339645,1.0,4.0,124.98572440935065,Q
1,1.0,female,,3.0,0.0,120.75486735420934,C
1,2.0,female,66.79507428572397,,3.0,182.90885196288198,
0,1.0,female,,2.0,3.0,93.17134668078565,Q
1,3.0,male,,0.0,1.0,48.926826845535736,C
1,,female,19.32550772046508,4.0,2.0,36.548774079607895,C
1,3.0,male,10.569947334063217,2.0,4.0,82.99894637785246,
0,3.0,female,1.4809149470716103,2.0,3.0,143.98678726277066,
1,2.0,female,41.12110097166351,5.0,4.0,13.295979561330675,C
0,2.0,male,79.86624750017707,,3.0,30.165410369334193,C
1,3.0,male,,2.0,5.0,25.692124720209687,Q
0,2.0,male,25.36317276524654,3.0,1.0,119.12377984503446,Q
0,1.0,female,70.27182805906756,4.0,2.0,52.358606853596925,Q
0,2.0,,62.75605901304881,5.0,0.0,37.42058851877232,Q
1,2.0,female,,0.0,0.0,120.59029034988936,S
1,1.0,male,65.53197796274077,0.0,5.0,,
0,2.0,male,,4.0,1.0,69.77020870826955,Q
0,3.0,female,12.824203702104485,,3.0,117.74989810693624,C
1,1.0,male,18.88013633922889,5.0,1.0,24.13426057389474,Q
1,,male,38.01780454563598,5.0,2.0,187.36225093922616,
0,1.0,female,34.56456623837287,1.0,0.0,70.6947561363807,C
1,3.0,female,23.822096650563914,,4.0,199.51361016883274,
1,3.0,female,14.605247454355583,2.0,0.0,195.8246123907075,C
1,,male,61.21623238173137,2.0,,156.87057262048324,
1,3.0,male,79.21867291505845,3.0,3.0,8.91308360435851,Q
0,,male,62.44553485315554,1.0,1.0,,Q
1,1.0,male,,2.0,0.0,21.933101985802242,S
1,3.0,male,20.339907951558537,3.0,,179.55191506249565,Q
0,3.0,female,18.195604209209122,,4.0,158.97906926624356,S
0,1.0,male,11.798910884633866,0.0,1.0,194.60637343615818,
1,1.0,,44.55511342569179,3.0,4.0,123.63467586421011,C
1,3.0,male,48.82662938431419,4.0,4.0,106.82369687444591,S
1,1.0,female,56.734710192387844,5.0,3.0,106.19990190915559,C
1,2.0,male,54.736856303759765,3.0,0.0,80.35743301859725,S
0,1.0,male,24.094331591387213,4.0,,96.3945631096825,C
0,1.0,female,,4.0,1.0,128.9054537113933,
0,3.0,male,54.83964829994469,0.0,3.0,186.92478347347404,Q
1,2.0,female,28.606363621906638,0.0,5.0,121.19744595992606,C
1,1.0,male,17.79723197992573,3.0,,172.1376087518866,C
1,2.0,male,30.572556142042426,0.0,3.0,,S
1,2.0,female,,0.0,2.0,106.17237179041055,C
0,2.0,male,7.976704976267647,,2.0,,Q
0,3.0,female,,2.0,3.0,129.7169052997558,S
1,1.0,male,68.39579974340587,,,91.94608167339433,C
0,,male,18.360273713183478,3.0,1.0,20.880969127776915,S
1,1.0,male,6.117003762490938,3.0,0.0,78.67277458432456,S
1,,male,59.36736755074318,0.0,,198.84406691961837,S
0,3.0,male,17.710761443209684,5.0,1.0,14.459814655126005,S
1,,male,32.08140366551196,0.0,,140.8500478206807,
1,2.0,male,6.066684926753277,4.0,2.0,169.03179748889318,C
0,1.0,female,18.875297195916378,1.0,5.0,131.50155117769884,S
1,3.0,male,,,1.0,116.10090507684154,S
1,,,64.54731930630095,1.0,4.0,142.97311131085772,Q
0,2.0,male,17.35970116612912,2.0,3.0,88.72183377343285,Q
1,1.0,female,27.537193763428473,,0.0,22.815538775230966,
0,1.0,female,11.60483510840574,,0.0,192.66249208915943,C
1,3.0,male,6.8596377925088685,4.0,4.0,89.29865014691823,
0,1.0,male,79.38156544142434,,4.0,134.75090124776344,Q
0,,,52.791922148342294,5.0,3.0,108.60553519341258,
0,2.0,female,43.82562422666718,,2.0,15.661249035623138,C
1,2.0,male,61.47438153201866,2.0,1.0,190.785587193545,C
0,,female,,1.0,,159.54475909229305,Q
0,3.0,male,64.73046667553348,1.0,1.0,34.07408942153201,Q
0,3.0,female,2.306616493900252,,2.0,196.42153087621202,Q
0,,female,,,3.0,148.69576757348304,Q
0,1.0,male,52.73751886730865,2.0,1.0,,Q
1,1.0,male,30.68498847651307,4.0,0.0,124.21716102911678,S
1,,male,78.61612943382745,1.0,0.0,25.813652992846517,S
1,2.0,male,53.56697861842207,0.0,0.0,114.28024445304413,S
1,1.0,male,76.56736378960731,4.0,4.0,19.363909043326583,Q
1,,male,16.91427205001771,2.0,,111.24677513826387,S
1,1.0,male,69.25260522108682,1.0,2.0,112.77565930874316,Q
1,1.0,,26.3868321594028,5.0,1.0,175.51556310634507,C
0,1.0,male,,1.0,4.0,146.38621255309732,C
1,1.0,male,13.457405093778636,5.0,0.0,53.66271648194841,S
0,,female,41.7908456882278,0.0,4.0,178.2430977266321,C
0,2.0,male,63.63471817313263,0.0,0.0,,C
1,1.0,male,35.178755967718836,2.0,,123.24399832193657,C
0,2.0,male,37.97864075482409,5.0,2.0,37.95136699832477,S
0,3.0,male,78.92210784495354,1.0,3.0,172.26585121397721,C
0,1.0,female,34.59934387379111,0.0,3.0,186.53819742822608,S
0,2.0,female,,1.0,0.0,156.1231766515071,Q
1,3.0,male,5.308633193336906,2.0,4.0,188.44672826577622,Q
1,3.0,male,67.53459633661053,5.0,,63.94848130385744,S
1,3.0,female,52.20527586938394,1.0,0.0,172.91823783074037,S
1,2.0,male,32.91758812616227,4.0,1.0,100.33416285842979,C
1,1.0,female,2.2773936564070603,1.0,0.0,36.96385457399906,Q
1,1.0,female,47.74183682688681,3.0,1.0,135.41611681151323,C
1,2.0,female,1.9999684502488133,3.0,2.0,,Q
1,1.0,male,1.0950854988124148,2.0,2.0,60.95028018255458,C
1,2.0,,49.67178640979902,2.0,0.0,10.361199667376162,C
1,1.0,male,15.932348319429787,2.0,2.0,43.97021552168485,Q
0,,,16.15911642772953,4.0,4.0,82.95662179640792,C
1,1.0,male,52.608453700786754,5.0,,37.67476765667436,Q
0,2.0,male,5.2420778472105685,4.0,3.0,42.83583990672282,S
0,,female,25.75903935648995,1.0,3.0,81.32117955454257,C
0,3.0,male,12.805120269219506,0.0,2.0,,Q
0,2.0,male,46.83393321392617,5.0,1.0,154.02748550449144,Q
1,1.0,male,53.279447223464274,,4.0,,C
0,1.0,,57.96973243432444,3.0,3.0,190.5627934391169,Q
1,3.0,male,21.16326613656667,3.0,4.0,130.90112449045287,C
1,,female,8.050730379290137,1.0,4.0,93.81268070482733,C
0,3.0,female,7.216008898409928,1.0,3.0,96.31853879625368,S
1,1.0,female,,2.0,3.0,85.09517122790142,S
0,3.0,male,75.72170831595449,0.0,2.0,50.433450246458236,S
0,,male,18.200593705514944,2.0,1.0,80.39327748167261,C
1,3.0,male,21.282586505982398,1.0,0.0,107.93979488846155,C
1,2.0,female,8.970215366362856,4.0,1.0,107.96533339239309,Q
0,2.0,,48.84005163762049,2.0,0.0,153.538695931441,S
1,1.0,male,54.70995704182682,5.0,3.0,,S
1,1.0,female,51.79156544470004,1.0,4.0,144.7756157142707,Q
1,1.0,male,69.02928920053772,1.0,1.0,117.7279085598935,S
0,,male,39.427640967059666,,4.0,192.5598538827327,S
0,3.0,male,11.622106220598091,4.0,1.0,80.13056057662662,
1,2.0,male,23.8630053256486,4.0,5.0,180.7372105308541,Q
1,1.0,male,53.33196790028679,0.0,1.0,165.02529672316643,S
1,1.0,male,49.43663592558323,5.0,4.0,129.3445354949441,C
1,3.0,male,42.94924724969404,1.0,5.0,132.63032101471288,S
1,,,54.95418907640629,4.0,2.0,21.506737248250083,C
0,1.0,male,51.353877179490645,0.0,3.0,190.29379809071932,S
1,1.0,female,70.62466626773119,3.0,2.0,25.852532381670063,C
0,3.0,,47.29529382078543,5.0,2.0,114.83049520498388,S
1,,male,62.50950733734396,3.0,,69.36380608758513,C
0,1.0,female,20.64786532135096,,,88.8211357665211,C
1,3.0,female,,1.0,,123.98568711317932,S
0,1.0,female,,0.0,1.0,182.22601868705271,Q
1,3.0,male,31.472853904086826,0.0,0.0,94.22558909659878,S
0,1.0,male,62.54923079975308,3.0,1.0,197.60726328475602,Q
0,3.0,male,58.2583547944394,5.0,5.0,120.59835274354245,Q
0,1.0,male,5.7025695528739755,2.0,,36.308018815224024,Q
0,2.0,male,46.93915646030171,3.0,1.0,42.05181249209419,Q
0,1.0,female,11.284958586863388,1.0,,144.64165193990397,Q
0,,female,77.41821460621671,3.0,1.0,14.827569877459442,Q
1,1.0,male,65.10119271335184,5.0,5.0,98.66660736333424,S
0,,female,9.668180298522488,5.0,0.0,33.902726411685734,C
1,1.0,female,10.618407814166595,3.0,3.0,89.47763385967977,C
1,3.0,female,47.9634345380969,0.0,5.0,151.23389730398532,S
1,3.0,female,28.24624475968148,3.0,1.0,94.46852100707966,S
1,,male,3.757562866775633,4.0,0.0,36.87296625128076,S
1,,male,43.78967911881119,,5.0,54.12544721954527,Q
0,1.0,male,31.639762875181905,2.0,3.0,76.67021978717557,Q
0,1.0,female,8.98504289736767,1.0,4.0,18.56443077985087,C
0,1.0,female,64.35171098822264,1.0,2.0,118.94583903581876,
1,3.0,male,73.29106445702567,0.0,,123.46908929921979,C
0,1.0,male,60.77092078711627,,4.0,17.119625790850655,C
0,1.0,female,65.9713624912859,2.0,3.0,83.4507076289616,Q
0,1.0,male,18.10275481402327,4.0,4.0,,Q
0,2.0,male,21.822263122569478,0.0,1.0,70.09481586775723,C
0,3.0,,17.473675683635832,5.0,2.0,113.75924936456681,Q
1,3.0,female,61.440011077879554,4.0,0.0,72.4617105617218,Q
0,3.0,male,75.88544923582526,,5.0,86.19980949817217,Q
1,2.0,female,57.630139331978306,0.0,3.0,,C
1,3.0,male,70.63587442548493,,2.0,36.61132430888928,C
1,2.0,female,51.45722849577063,1.0,3.0,125.72736558416707,C
1,2.0,female,31.625132144145127,2.0,4.0,103.59090832971489,S
1,,male,34.63516757949411,0.0,3.0,64.48896930847306,
0,1.0,female,6.950393141224982,4.0,3.0,146.8692580156301,Q
0,1.0,male,3.4851184244360605,0.0,4.0,,
0,3.0,female,55.942572730937115,3.0,4.0,98.08549775733559,S
1,3.0,male,35.63588246888327,2.0,2.0,135.19551638038402,Q
0,2.0,female,44.62499037631573,0.0,0.0,161.44661005636536,C
0,3.0,female,45.055238562170885,5.0,4.0,194.67041405654737,C
1,2.0,male,22.91268925333081,2.0,2.0,127.72332183339283,Q
1,3.0,female,38.595508355529766,2.0,3.0,175.51579715307466,C
1,1.0,,38.19005751174848,4.0,3.0,,S
1,1.0,female,31.685750477000703,1.0,5.0,108.3959600815488,Q
0,3.0,female,65.83335528868457,5.0,1.0,46.856272010188626,C
1,2.0,male,36.64195629132008,,4.0,23.367529131211747,Q
1,1.0,,48.68791743597304,0.0,,108.73434832755646,C
0,2.0,female,71.74608951008526,1.0,5.0,150.63116869907336,
0,3.0,male,69.43245620585488,4.0,2.0,85.39314188250405,Q
1,3.0,female,71.34335409855404,1.0,0.0,135.6709526221648,C
0,1.0,male,22.330394720736102,2.0,,100.49525449898523,C
1,3.0,male,3.763616576336964,2.0,2.0,90.23174386208807,Q
1,1.0,male,21.624277191731007,3.0,4.0,61.600044884992826,C
0,2.0,female,23.017880304035984,5.0,2.0,79.60573532769588,C
0,1.0,female,72.83946581127248,0.0,1.0,73.21014800491344,Q
1,1.0,,52.29017589419968,,3.0,131.0065008829019,S
1,2.0,female,7.454612808576072,4.0,3.0,27.62360969943221,S
1,1.0,male,11.69490908487699,,5.0,23.06409189412217,S
0,1.0,female,,0.0,2.0,133.70253387064977,S
1,3.0,male,50.80331810534493,5.0,2.0,111.52812362638174,S
1,2.0,male,59.09770801505324,2.0,2.0,88.88901886481823,S
1,1.0,female,68.91186893466629,3.0,2.0,34.72636245954119,
1,2.0,male,75.3102875136932,1.0,1.0,85.15028681451574,Q
1,2.0,male,16.9346600335289,3.0,4.0,158.99769384740227,Q
0,1.0,female,25.472026293199875,3.0,1.0,178.4761409789051,C
1,3.0,male,19.985507578841624,5.0,1.0,142.00243114302293,S
1,2.0,male,29.34216382982488,5.0,1.0,16.68287429677176,S
1,,female,73.2585434864762,0.0,3.0,135.72990643721812,Q
1,2.0,,,4.0,1.0,51.99218996152744,C
0,3.0,male,59.31715988863543,4.0,2.0,66.473992390149,C
0,3.0,male,39.71941965401578,,1.0,,Q
0,3.0,male,3.279775153553838,0.0,2.0,156.2723791709399,S
1,1.0,male,6.071443393827332,0.0,5.0,131.4774139142694,C
1,1.0,male,,0.0,4.0,124.30783564684027,S
0,3.0,male,57.784333750782025,5.0,3.0,135.25465888550883,C
0,1.0,male,18.01111167476979,4.0,4.0,51.170590973761165,S
0,,female,58.03085634539202,0.0,5.0,,C
1,1.0,male,65.04259610519748,5.0,4.0,,S
1,3.0,male,33.53990079060679,1.0,3.0,129.13583538556858,S
0,2.0,female,59.96711939468429,,,159.41111323725045,S
0,3.0,male,32.91836607594833,2.0,5.0,60.985273504181556,Q
0,3.0,male,54.58969972694658,1.0,5.0,,S
1,1.0,male,61.3557668962439,3.0,,90.83597372030246,S
1,,male,79.36220284634075,2.0,2.0,135.6836749514923,C
1,1.0,male,28.28633630302409,1.0,3.0,93.86527911273092,C
0,1.0,male,33.47222166539431,3.0,,189.97898310923392,Q
0,1.0,female,14.083984693403535,1.0,,39.96394162462067,C
1,1.0,female,17.121771613742744,5.0,1.0,136.62599227355963,S
0,2.0,female,55.77820520527184,,1.0,,Q
1,3.0,female,73.44660162220362,,4.0,38.6825529848102,Q
0,3.0,female,32.173791181238,5.0,0.0,17.871235483275246,Q
0,3.0,male,15.207711300007757,3.0,2.0,160.8331558494744,
0,2.0,male,23.52286045125653,5.0,,35.703010061021715,S
0,3.0,,36.94908467984295,0.0,3.0,41.368803143226316,C
1,2.0,,23.9613760198641,3.0,1.0,195.79467367786268,C
0,2.0,male,19.452747566627433,3.0,2.0,144.865866037943,
1,,female,,5.0,1.0,53.844934112238384,Q
1,3.0,female,1.6197487780092321,1.0,5.0,120.23504722956224,S
1,2.0,male,43.59921165958217,3.0,4.0,,C
0,3.0,male,63.707577755350556,1.0,4.0,169.67228716520026,S
1,3.0,male,,3.0,1.0,147.21754582736176,Q
1,,female,48.66002933834937,4.0,4.0,,S
1,1.0,female,53.8431083438708,2.0,3.0,46.24378465558568,S
0,2.0,male,52.74695101600211,1.0,0.0,129.842744851566,Q
0,2.0,female,36.2221211016987,1.0,1.0,12.846967391584162,
1,3.0,male,,0.0,3.0,,S
0,2.0,female,67.03800176919727,4.0,5.0,144.13777137739646,S
1,2.0,female,60.91723060298928,0.0,3.0,9.761920015566613,Q
1,3.0,male,26.37915869969909,,3.0,118.0541767355993,
0,2.0,,9.13851636093428,,5.0,168.87899419668335,S
1,2.0,female,6.672796090192066,5.0,2.0,79.08865264151558,S
0,3.0,male,8.447802254015947,5.0,1.0,13.743885183782995,Q
0,3.0,female,47.04667953417138,5.0,,144.20025267760172,
1,1.0,male,5.081311890490185,,1.0,186.28885823050942,Q
0,3.0,female,27.617223122159032,0.0,0.0,144.84842145136224,C
0,1.0,male,60.50277645122412,2.0,3.0,117.79721238554119,S
1,2.0,male,24.25350515471487,4.0,1.0,49.85562182641671,
